Row ID,Order ID,Customer ID,Product ID,Product Name,Customer Name,Country,State,City,Postal Code,Order Date,Ship Date,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Profit,Discount,Region
1803,CA-2018-158379,JA-15970,OFF-BI-10002498,Clear Mylar Reinforcing Strips,Joseph Airdo,United States,Pennsylvania,Philadelphia,19134,22-09-2018,26-09-2018,Second Class,Consumer,Office Supplies,Binders,USD45,1,-4.2987,0.7,East
1992,CA-2018-111374,CB-12415,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Christy Brittain,United States,Pennsylvania,Philadelphia,19134,24-02-2018,28-02-2018,Standard Class,Consumer,Office Supplies,Binders,USD35,4,-3.7996,0.7,East
2050,CA-2016-142237,CK-12595,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Clytie Kelty,United States,Pennsylvania,Philadelphia,19134,11-07-2016,13-07-2016,First Class,Consumer,Office Supplies,Binders,USD90,3,-2.0016,0.7,East
2051,CA-2016-142237,CK-12595,OFF-BI-10003669,3M Organizer Strips,Clytie Kelty,United States,Pennsylvania,Philadelphia,19134,11-07-2016,13-07-2016,First Class,Consumer,Office Supplies,Binders,USD480,4,-4.752,0.7,East
2071,CA-2017-146521,CC-12610,OFF-BI-10000301,GBC Instant Report Kit,Corey Catlett,United States,Pennsylvania,Philadelphia,19134,21-07-2017,23-07-2017,Second Class,Corporate,Office Supplies,Binders,USD1071,1,-1.294,0.7,East
2134,CA-2016-122210,WB-21850,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,William Brown,United States,Pennsylvania,Philadelphia,19134,30-11-2016,04-12-2016,Standard Class,Consumer,Office Supplies,Binders,USD177,3,-122.3928,0.7,East
2147,US-2017-152051,TS-21160,OFF-BI-10004781,GBC Wire Binding Strips,Theresa Swint,United States,Pennsylvania,York,17403,25-06-2017,29-06-2017,Standard Class,Corporate,Office Supplies,Binders,USD38.08,4,-27.9312,0.7,East
2363,CA-2018-136497,RF-19840,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Roy Französisch,United States,Ohio,Columbus,43229,16-04-2018,20-04-2018,Standard Class,Consumer,Office Supplies,Binders,USD13.71,5,-10.054,0.7,East
2377,US-2015-164616,MS-17770,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Maxwell Schwartz,United States,Ohio,Columbus,43229,19-08-2015,21-08-2015,Second Class,Consumer,Office Supplies,Binders,USD76.77,4,-58.8616,0.7,East
2425,US-2018-147669,SV-20935,OFF-BI-10000632,Satellite Sectional Post Binders,Susan Vittorini,United States,Ohio,Fairfield,45014,25-12-2018,30-12-2018,Standard Class,Consumer,Office Supplies,Binders,USD13.02,1,-10.4184,0.7,East
2629,US-2018-165344,SB-20290,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Sean Braxton,United States,Ohio,Springfield,45503,13-11-2018,15-11-2018,First Class,Corporate,Technology,Machines,USD652.99,7,-935.9595,0.7,East
2630,US-2018-165344,SB-20290,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Sean Braxton,United States,Ohio,Springfield,45503,13-11-2018,15-11-2018,First Class,Corporate,Office Supplies,Binders,USD11.22,10,-7.48,0.7,East
2691,CA-2018-156412,CM-12160,OFF-BI-10004364,Storex Dura Pro Binders,Charles McCrossin,United States,Pennsylvania,Philadelphia,19134,04-12-2018,08-12-2018,Standard Class,Consumer,Office Supplies,Binders,USD5.34,3,-4.455,0.7,East
2728,CA-2018-119193,SK-19990,OFF-BI-10000848,Angle-D Ring Binders,Sally Knutson,United States,Ohio,Toledo,43615,22-12-2018,24-12-2018,First Class,Consumer,Office Supplies,Binders,USD1.64,1,-1.3128,0.7,East
2764,CA-2018-165757,PL-18925,OFF-BI-10003166,GBC Plasticlear Binding Covers,Paul Lucas,United States,Pennsylvania,Philadelphia,19140,22-06-2018,28-06-2018,Standard Class,Home Office,Office Supplies,Binders,USD10.33,3,-7.5768,0.7,East
2765,CA-2018-165757,PL-18925,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Paul Lucas,United States,Pennsylvania,Philadelphia,19140,22-06-2018,28-06-2018,Standard Class,Home Office,Office Supplies,Binders,USD31.15,5,-23.8855,0.7,East
2958,CA-2018-168900,SH-20395,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Shahid Hopkins,United States,Ohio,Springfield,45503,04-05-2018,09-05-2018,Standard Class,Consumer,Office Supplies,Binders,USD2.31,1,-1.9275,0.7,East
3000,CA-2015-138317,NW-18400,TEC-MA-10004521,Epson Perfection V600 Photo Scanner,Natalie Webber,United States,Pennsylvania,Philadelphia,19120,21-06-2015,25-06-2015,Standard Class,Consumer,Technology,Machines,USD206.99,3,-172.4925,0.7,East
3002,CA-2015-138317,NW-18400,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Natalie Webber,United States,Pennsylvania,Philadelphia,19120,21-06-2015,25-06-2015,Standard Class,Consumer,Office Supplies,Binders,USD9.00,2,-7.2048,0.7,East
3104,CA-2017-124562,JP-16135,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Julie Prescott,United States,Ohio,Columbus,43229,08-12-2017,12-12-2017,Standard Class,Home Office,Office Supplies,Binders,USD12.95,7,-9.5018,0.7,East
3152,CA-2016-147830,NF-18385,TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Natalie Fritzler,United States,Ohio,Newark,43055,15-12-2016,18-12-2016,First Class,Consumer,Technology,Machines,USD1799.99,2,-2639.9912,0.7,East
3285,CA-2015-103702,AF-10885,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Art Foster,United States,Ohio,Fairfield,45014,12-09-2015,17-09-2015,Standard Class,Consumer,Office Supplies,Binders,USD63.92,7,-46.8776,0.7,East
3300,US-2015-159926,CS-11950,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Carlos Soltero,United States,Pennsylvania,Philadelphia,19140,18-11-2015,22-11-2015,Standard Class,Consumer,Office Supplies,Binders,USD50.99,1,-40.7976,0.7,East
3304,US-2015-159926,CS-11950,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Carlos Soltero,United States,Pennsylvania,Philadelphia,19140,18-11-2015,22-11-2015,Standard Class,Consumer,Office Supplies,Binders,USD1.94,3,-1.4256,0.7,East
3408,US-2015-150119,LB-16795,OFF-BI-10000145,Zipper Ring Binder Pockets,Laurel Beltran,United States,Ohio,Columbus,43229,23-04-2015,27-04-2015,Standard Class,Home Office,Office Supplies,Binders,USD7.48,8,-5.2416,0.7,East
3459,CA-2018-136448,AS-10090,OFF-BI-10002393,Binder Posts,Adam Shillingsburg,United States,Pennsylvania,Philadelphia,19143,16-09-2018,18-09-2018,First Class,Consumer,Office Supplies,Binders,USD3.44,2,-2.7552,0.7,East
3460,CA-2018-136448,AS-10090,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Adam Shillingsburg,United States,Pennsylvania,Philadelphia,19143,16-09-2018,18-09-2018,First Class,Consumer,Office Supplies,Binders,USD538.19,2,-412.6154,0.7,East
3554,CA-2018-107832,FH-14275,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Frank Hawley,United States,Pennsylvania,Philadelphia,19120,23-11-2018,26-11-2018,Second Class,Corporate,Office Supplies,Binders,USD7.47,1,-5.9808,0.7,East
3562,CA-2018-109757,MD-17350,OFF-BI-10004001,GBC Recycled VeloBinder Covers,Maribeth Dona,United States,Ohio,Akron,44312,04-09-2018,09-09-2018,Second Class,Consumer,Office Supplies,Binders,USD25.55,5,-20.448,0.7,East
3563,CA-2018-109757,MD-17350,OFF-BI-10001634,Wilson Jones Active Use Binders,Maribeth Dona,United States,Ohio,Akron,44312,04-09-2018,09-09-2018,Second Class,Consumer,Office Supplies,Binders,USD4.36,2,-3.0576,0.7,East
3594,CA-2017-164154,NZ-18565,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Nick Zandusky,United States,Ohio,Toledo,43615,11-09-2017,17-09-2017,Standard Class,Home Office,Office Supplies,Binders,USD22.42,3,-17.9424,0.7,East
3617,CA-2017-154536,JC-15340,OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Jasper Cacioppo,United States,Pennsylvania,Philadelphia,19120,05-09-2017,09-09-2017,Standard Class,Consumer,Office Supplies,Binders,USD9.55,5,-7.3255,0.7,East
3642,CA-2017-145177,PP-18955,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Paul Prost,United States,Ohio,Springfield,45503,10-11-2017,14-11-2017,Standard Class,Home Office,Office Supplies,Binders,USD69.88,7,-46.592,0.7,East
3674,CA-2017-104969,EH-14125,OFF-BI-10004224,Catalog Binders with Expanding Posts,Eugene Hildebrand,United States,Ohio,Troy,45373,08-04-2017,14-04-2017,Standard Class,Home Office,Office Supplies,Binders,USD121.10,6,-100.92,0.7,East
3786,CA-2018-112487,TC-21535,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Tracy Collins,United States,Ohio,Columbus,43229,26-12-2018,30-12-2018,Standard Class,Home Office,Office Supplies,Binders,USD3.13,2,-2.61,0.7,East
3792,CA-2016-111325,BT-11395,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Bill Tyler,United States,Pennsylvania,Altoona,16602,27-02-2016,28-02-2016,First Class,Corporate,Office Supplies,Binders,USD4.41,3,-3.3879,0.7,East
3906,CA-2016-167010,VT-21700,OFF-BI-10002072,Cardinal Slant-D Ring Binders,Valerie Takahito,United States,Pennsylvania,Philadelphia,19143,05-04-2016,10-04-2016,Standard Class,Home Office,Office Supplies,Binders,USD10.42,4,-6.952,0.7,East
4035,US-2017-108777,JM-15655,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Jim Mitchum,United States,Ohio,Lorain,44052,12-12-2017,12-12-2017,Same Day,Corporate,Office Supplies,Binders,USD18.69,3,-14.3313,0.7,East
4158,CA-2016-101091,SW-20245,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Scot Wooten,United States,Pennsylvania,Philadelphia,19140,05-12-2016,09-12-2016,Second Class,Consumer,Office Supplies,Binders,USD26.06,6,-19.9824,0.7,East
4199,US-2017-161683,CJ-12010,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Caroline Jumper,United States,Pennsylvania,Philadelphia,19134,03-12-2017,08-12-2017,Standard Class,Consumer,Office Supplies,Binders,USD18.19,4,-14.5536,0.7,East
4264,CA-2018-110429,DM-13015,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Darrin Martin,United States,Pennsylvania,Philadelphia,19143,03-11-2018,08-11-2018,Standard Class,Consumer,Office Supplies,Binders,USD11.67,3,-7.782,0.7,East
4322,US-2016-147662,KB-16315,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Karl Braun,United States,Ohio,Akron,44312,14-02-2016,19-02-2016,Standard Class,Consumer,Office Supplies,Binders,USD14.95,2,-11.9616,0.7,East
4324,US-2016-147662,KB-16315,OFF-BI-10002160,Acco Hanging Data Binders,Karl Braun,United States,Ohio,Akron,44312,14-02-2016,19-02-2016,Standard Class,Consumer,Office Supplies,Binders,USD2.28,2,-1.6764,0.7,East
4396,CA-2015-142965,SW-20245,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Scot Wooten,United States,Ohio,Springfield,45503,20-07-2015,20-07-2015,Same Day,Consumer,Office Supplies,Binders,USD27.35,3,-21.888,0.7,East
4420,CA-2015-139633,EC-14050,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Erin Creighton,United States,Ohio,Columbus,43229,17-12-2015,24-12-2015,Standard Class,Consumer,Office Supplies,Binders,USD5.48,4,-4.0216,0.7,East
4498,CA-2018-155075,GW-14605,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Giulietta Weimer,United States,Pennsylvania,Philadelphia,19140,02-12-2018,09-12-2018,Standard Class,Consumer,Office Supplies,Binders,USD631.17,4,-462.8624,0.7,East
4686,CA-2017-159912,GB-14530,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,George Bell,United States,Pennsylvania,Philadelphia,19120,29-08-2017,03-09-2017,Standard Class,Corporate,Office Supplies,Binders,USD3.48,2,-2.7888,0.7,East
4689,US-2018-154851,BP-11155,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Becky Pak,United States,Pennsylvania,Lancaster,17602,30-03-2018,03-04-2018,Standard Class,Consumer,Office Supplies,Binders,USD5.71,5,-4.7625,0.7,East
4712,CA-2015-112403,JO-15280,OFF-BI-10003529,Avery Round Ring Poly Binders,Jas O'Carroll,United States,Pennsylvania,Philadelphia,19120,31-03-2015,31-03-2015,Same Day,Consumer,Office Supplies,Binders,USD0.85,1,-0.5964,0.7,East
4757,CA-2018-169817,EB-13870,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Emily Burns,United States,Pennsylvania,Philadelphia,19143,21-09-2018,25-09-2018,Standard Class,Consumer,Office Supplies,Binders,USD1.90,2,-1.5264,0.7,East
4824,CA-2017-140018,CK-12205,TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Chloris Kastensmidt,United States,Ohio,Columbus,43229,21-11-2017,26-11-2017,Standard Class,Consumer,Technology,Machines,USD30.34,7,-24.276,0.7,East
4838,CA-2018-106831,FH-14350,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Fred Harton,United States,Ohio,Dublin,43017,01-06-2018,03-06-2018,First Class,Consumer,Office Supplies,Binders,USD3.79,2,-2.6586,0.7,East
4842,CA-2017-136049,NM-18520,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Neoma Murray,United States,Ohio,Bowling Green,43402,23-12-2017,28-12-2017,Standard Class,Consumer,Office Supplies,Binders,USD5.55,3,-4.0722,0.7,East
4908,CA-2015-133809,MS-17530,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,MaryBeth Skach,United States,Ohio,Fairfield,45014,18-11-2015,23-11-2015,Second Class,Consumer,Office Supplies,Binders,USD11.80,8,-8.6592,0.7,East
5009,CA-2016-102876,LR-17035,OFF-BI-10004781,GBC Wire Binding Strips,Lisa Ryan,United States,Pennsylvania,Philadelphia,19134,07-09-2016,14-09-2016,Standard Class,Corporate,Office Supplies,Binders,USD9.52,1,-6.9828,0.7,East
5011,CA-2016-102876,LR-17035,OFF-BI-10000848,Angle-D Ring Binders,Lisa Ryan,United States,Pennsylvania,Philadelphia,19134,07-09-2016,14-09-2016,Standard Class,Corporate,Office Supplies,Binders,USD4.92,3,-3.9384,0.7,East
5013,US-2018-160465,SW-20350,OFF-BI-10001670,Vinyl Sectional Post Binders,Sean Wendt,United States,Ohio,Cleveland,44105,21-07-2018,26-07-2018,Standard Class,Home Office,Office Supplies,Binders,USD33.93,3,-22.62,0.7,East
5059,CA-2017-120796,CS-11950,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Carlos Soltero,United States,Pennsylvania,Philadelphia,19140,03-04-2017,07-04-2017,Standard Class,Consumer,Office Supplies,Binders,USD99.84,9,-83.205,0.7,East
5089,CA-2016-109001,KN-16390,OFF-BI-10003529,Avery Round Ring Poly Binders,Katherine Nockton,United States,Pennsylvania,Philadelphia,19120,05-03-2016,09-03-2016,Standard Class,Corporate,Office Supplies,Binders,USD2.55,3,-1.7892,0.7,East
5399,CA-2017-163202,BM-11650,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Brian Moss,United States,Ohio,Lancaster,43130,27-09-2017,02-10-2017,Standard Class,Corporate,Office Supplies,Binders,USD2.90,3,-2.0349,0.7,East
5433,CA-2018-117422,FC-14245,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Frank Carlisle,United States,Ohio,Lakewood,44107,21-10-2018,25-10-2018,Standard Class,Home Office,Office Supplies,Binders,USD6.21,4,-4.9728,0.7,East
5496,CA-2016-113523,SC-20440,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Shaun Chance,United States,Pennsylvania,Philadelphia,19140,04-09-2016,08-09-2016,Standard Class,Corporate,Office Supplies,Binders,USD7.65,4,-6.1248,0.7,East
5573,CA-2015-151162,EA-14035,OFF-BI-10003719,Large Capacity Hanging Post Binders,Erin Ashbrook,United States,Ohio,Columbus,43229,05-12-2015,09-12-2015,Standard Class,Corporate,Office Supplies,Binders,USD29.94,4,-23.952,0.7,East
5594,US-2018-108014,JH-15430,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Jennifer Halladay,United States,Ohio,Cleveland,44105,19-11-2018,25-11-2018,Standard Class,Consumer,Office Supplies,Binders,USD59.91,7,-45.9333,0.7,East
